customer_id,segment,home_city,home_state,home_lat,home_lon,primary_device_id,known_device_count,rolling_mean_30d,rolling_sd_30d,txn_count_30d,account_age_days,kyc_status,last_updated
CUST002665,SMALL_BUSINESS,Indore,MP,22.72,75.858,DVC-63ff4578a9,1,2749.59,1244.27,33,2100,FULL,2026-08-31
CUST002666,SALARIED_URBAN,Indore,MP,22.72,75.858,DVC-8958aa0d33,1,1925.61,641.14,17,2026,FULL,2026-08-31
CUST002667,SALARIED_URBAN,Mumbai,MH,19.076,72.877,DVC-9fde46f416,1,1197.9,396.47,62,2127,FULL,2026-08-31
CUST002668,GIG_WORKER,Lucknow,UP,26.847,80.947,DVC-63449622f1,2,760.3,329.15,55,1193,FULL,2026-08-31
CUST002669,AFFLUENT,Ahmedabad,GJ,23.023,72.571,DVC-c9a28cca49,1,13289.52,4150.98,46,2445,FULL,2026-08-31
CUST002670,STUDENT,Kochi,KL,9.932,76.267,DVC-c592571f70,1,225.38,150.78,46,1760,FULL,2026-08-31
CUST002671,SALARIED_URBAN,Nagpur,MH,21.146,79.088,DVC-c8182ab130,1,2244.79,982.55,25,1683,FULL,2026-08-31
CUST002672,AFFLUENT,Pune,MH,18.52,73.857,DVC-6881c707ce,2,8035.3,2365.0,51,2312,FULL,2026-08-31
CUST002673,SALARIED_URBAN,Chennai,TN,13.083,80.27,DVC-549c1b452b,2,1075.99,512.59,21,1644,MIN,2026-08-31
CUST002674,SALARIED_URBAN,Hyderabad,TG,17.385,78.487,DVC-bbe70f804a,1,1861.23,682.41,40,1557,MIN,2026-08-31
CUST002675,SALARIED_URBAN,Jaipur,RJ,26.912,75.787,DVC-b853cfbfe4,2,1229.73,598.94,52,2262,FULL,2026-08-31
CUST002676,SALARIED_URBAN,Delhi,DL,28.614,77.209,DVC-6a3806e197,1,2240.25,1072.28,64,587,FULL,2026-08-31
CUST002677,STUDENT,Hyderabad,TG,17.385,78.487,DVC-66815d5816,2,209.32,116.66,44,2056,FULL,2026-08-31
CUST002678,SALARIED_URBAN,Chennai,TN,13.083,80.27,DVC-b1e015e907,1,2140.01,796.5,51,523,FULL,2026-08-31
CUST002679,STUDENT,Pune,MH,18.52,73.857,DVC-be80596e15,1,342.07,188.19,27,98,FULL,2026-08-31
CUST002680,SMALL_BUSINESS,Indore,MP,22.72,75.858,DVC-4540735fcc,2,3529.55,1369.02,39,1452,FULL,2026-08-31
CUST002681,STUDENT,Nagpur,MH,21.146,79.088,DVC-1354475d0b,1,557.32,366.23,25,1868,FULL,2026-08-31
CUST002682,AFFLUENT,Bengaluru,KA,12.972,77.594,DVC-6468671e99,1,9887.2,3325.94,25,2008,FULL,2026-08-31
CUST002683,SALARIED_URBAN,Guwahati,AS,26.145,91.736,DVC-d9d3c1b354,1,1864.83,668.86,43,2791,FULL,2026-08-31
CUST002684,SALARIED_URBAN,Panaji,GA,15.491,73.828,DVC-cb8e360948,1,2146.95,741.61,57,2662,FULL,2026-08-31
CUST002685,GIG_WORKER,Hyderabad,TG,17.385,78.487,DVC-8c6ae6f2c8,1,647.76,290.43,8,1361,FULL,2026-08-31
CUST002686,SALARIED_URBAN,Chandigarh,CH,30.734,76.779,DVC-aff8ca3d4d,1,945.35,289.33,24,1637,FULL,2026-08-31
CUST002687,SALARIED_URBAN,Guwahati,AS,26.145,91.736,DVC-27b01f1d8d,1,1495.17,505.13,27,976,FULL,2026-08-31
CUST002688,STUDENT,Kochi,KL,9.932,76.267,DVC-e290afdaab,1,622.29,334.47,30,1525,FULL,2026-08-31
CUST002689,SMALL_BUSINESS,Mumbai,MH,19.076,72.877,DVC-6c573dadcb,2,2550.81,1226.48,46,1064,FULL,2026-08-31
CUST002690,GIG_WORKER,Lucknow,UP,26.847,80.947,DVC-f3a89087ac,3,690.08,470.92,41,1017,FULL,2026-08-31
CUST002691,SALARIED_URBAN,Jaipur,RJ,26.912,75.787,DVC-345b4df6a7,3,1040.76,430.9,40,1841,FULL,2026-08-31
CUST002692,SALARIED_URBAN,Jaipur,RJ,26.912,75.787,DVC-596863771f,3,2022.39,839.09,37,2703,FULL,2026-08-31
CUST002693,SMALL_BUSINESS,Mumbai,MH,19.076,72.877,DVC-c0d279b5b3,1,4632.03,1732.41,41,1796,FULL,2026-08-31
CUST002694,SALARIED_URBAN,Guwahati,AS,26.145,91.736,DVC-3d9b4e83bb,1,1144.76,395.82,41,830,FULL,2026-08-31
CUST002695,SALARIED_URBAN,Lucknow,UP,26.847,80.947,DVC-5bd599101f,1,1278.58,674.46,69,895,FULL,2026-08-31
CUST002696,GIG_WORKER,Bengaluru,KA,12.972,77.594,DVC-2dd4a38fe6,2,733.27,318.27,48,807,FULL,2026-08-31
CUST002697,STUDENT,Nagpur,MH,21.146,79.088,DVC-001c277c83,1,193.69,89.66,32,1882,FULL,2026-08-31
CUST002698,SMALL_BUSINESS,Kochi,KL,9.932,76.267,DVC-722da6dfab,3,6633.75,3189.99,48,1876,FULL,2026-08-31
CUST002699,SMALL_BUSINESS,Panaji,GA,15.491,73.828,DVC-3b92033f36,1,3223.68,1659.32,31,1468,FULL,2026-08-31
CUST002700,SMALL_BUSINESS,Pune,MH,18.52,73.857,DVC-a6fd2c41f1,3,7269.94,2609.86,45,341,FULL,2026-08-31
CUST002701,SALARIED_URBAN,Ahmedabad,GJ,23.023,72.571,DVC-dd996c9b3a,1,1850.5,954.3,43,1951,FULL,2026-08-31
CUST002702,STUDENT,Nagpur,MH,21.146,79.088,DVC-fd269a2883,1,330.34,193.29,42,2507,FULL,2026-08-31
CUST002703,SALARIED_URBAN,Ahmedabad,GJ,23.023,72.571,DVC-48a8fc318e,1,2465.72,1345.49,61,1371,FULL,2026-08-31
CUST002704,GIG_WORKER,Kolkata,WB,22.573,88.364,DVC-c95b935231,1,1018.89,645.05,52,1390,FULL,2026-08-31
CUST002705,GIG_WORKER,Ahmedabad,GJ,23.023,72.571,DVC-b1e9644b72,2,394.06,163.93,41,1552,FULL,2026-08-31
CUST002706,SMALL_BUSINESS,Jaipur,RJ,26.912,75.787,DVC-f30f6d63d4,3,4551.07,2514.97,27,2072,FULL,2026-08-31
CUST002707,STUDENT,Lucknow,UP,26.847,80.947,DVC-e99442d34e,1,381.18,210.37,41,2149,FULL,2026-08-31
CUST002708,GIG_WORKER,Guwahati,AS,26.145,91.736,DVC-424ae3601a,2,1099.71,629.3,16,2497,FULL,2026-08-31
CUST002709,AFFLUENT,Nagpur,MH,21.146,79.088,DVC-307fdc7e66,2,12805.68,3834.64,62,280,FULL,2026-08-31
CUST002710,STUDENT,Mumbai,MH,19.076,72.877,DVC-7fb39e14ae,1,348.44,246.72,70,878,FULL,2026-08-31
CUST002711,SALARIED_URBAN,Kochi,KL,9.932,76.267,DVC-8cf97eb229,2,2424.42,1208.51,48,1418,FULL,2026-08-31
CUST002712,GIG_WORKER,Bengaluru,KA,12.972,77.594,DVC-974bb5f967,2,762.5,446.11,24,2067,FULL,2026-08-31
CUST002713,GIG_WORKER,Nagpur,MH,21.146,79.088,DVC-fe3775607b,2,415.46,270.89,17,773,FULL,2026-08-31
CUST002714,AFFLUENT,Ahmedabad,GJ,23.023,72.571,DVC-0dc8aa8bff,2,10550.63,4516.04,51,390,FULL,2026-08-31
CUST002715,SALARIED_URBAN,Indore,MP,22.72,75.858,DVC-be7e95df36,1,2460.66,937.41,36,2784,FULL,2026-08-31
CUST002716,SMALL_BUSINESS,Panaji,GA,15.491,73.828,DVC-6b2d67d839,3,3771.85,2089.35,60,146,FULL,2026-08-31
CUST002717,AFFLUENT,Hyderabad,TG,17.385,78.487,DVC-c6d4061171,2,7081.58,2431.01,47,2800,FULL,2026-08-31
CUST002718,STUDENT,Nagpur,MH,21.146,79.088,DVC-cdbfb202af,3,465.27,322.86,65,374,FULL,2026-08-31
CUST002719,GIG_WORKER,Kolkata,WB,22.573,88.364,DVC-7f6c4fb0f0,1,1089.02,580.65,63,452,FULL,2026-08-31
CUST002720,GIG_WORKER,Jaipur,RJ,26.912,75.787,DVC-5b74753bdb,1,708.77,406.08,6,1148,FULL,2026-08-31
CUST002721,SMALL_BUSINESS,Lucknow,UP,26.847,80.947,DVC-3280bfd787,1,5374.89,2386.56,35,2684,FULL,2026-08-31
CUST002722,SALARIED_URBAN,Lucknow,UP,26.847,80.947,DVC-88a0db9574,1,1194.53,476.85,30,1378,FULL,2026-08-31
CUST002723,SALARIED_URBAN,Chandigarh,CH,30.734,76.779,DVC-d8c4b02d30,1,2089.72,1047.66,21,1020,FULL,2026-08-31
CUST002724,GIG_WORKER,Guwahati,AS,26.145,91.736,DVC-f22fb0b745,1,734.06,359.53,21,2231,FULL,2026-08-31
CUST002725,STUDENT,Chandigarh,CH,30.734,76.779,DVC-5a3712b679,1,370.16,213.02,26,2598,FULL,2026-08-31
CUST002726,STUDENT,Pune,MH,18.52,73.857,DVC-269c1c77af,2,616.83,422.17,45,610,FULL,2026-08-31
CUST002727,SALARIED_URBAN,Jaipur,RJ,26.912,75.787,DVC-69ded14d92,1,1163.28,416.55,41,2171,FULL,2026-08-31
CUST002728,SMALL_BUSINESS,Lucknow,UP,26.847,80.947,DVC-fe318fdc46,1,6727.95,2817.6,33,1305,FULL,2026-08-31
CUST002729,SMALL_BUSINESS,Mumbai,MH,19.076,72.877,DVC-b1852df7e7,2,2618.88,1412.23,52,829,FULL,2026-08-31
CUST002730,GIG_WORKER,Bengaluru,KA,12.972,77.594,DVC-e68cebd393,1,457.71,242.44,42,1681,FULL,2026-08-31
CUST002731,SMALL_BUSINESS,Panaji,GA,15.491,73.828,DVC-46dcd26e59,3,3964.82,2047.63,30,1903,FULL,2026-08-31
CUST002732,SALARIED_URBAN,Guwahati,AS,26.145,91.736,DVC-86fcf791d5,2,1310.25,586.5,47,961,FULL,2026-08-31
CUST002733,SMALL_BUSINESS,Mumbai,MH,19.076,72.877,DVC-a8ca4d2c8d,2,3318.64,1711.34,27,804,FULL,2026-08-31
CUST002734,SMALL_BUSINESS,Nagpur,MH,21.146,79.088,DVC-7dd3ae38b6,3,2431.49,1391.95,34,2755,FULL,2026-08-31
CUST002735,AFFLUENT,Mumbai,MH,19.076,72.877,DVC-2d852d6127,1,12201.43,4789.11,47,2522,FULL,2026-08-31
CUST002736,SMALL_BUSINESS,Jaipur,RJ,26.912,75.787,DVC-7b2219b2d7,2,5852.03,2398.31,32,410,FULL,2026-08-31
CUST002737,STUDENT,Chennai,TN,13.083,80.27,DVC-8d9d5f3a2a,2,354.19,216.14,13,2514,FULL,2026-08-31
CUST002738,STUDENT,Chandigarh,CH,30.734,76.779,DVC-9abcfcbeee,1,386.4,213.51,35,1586,FULL,2026-08-31
CUST002739,SALARIED_URBAN,Chandigarh,CH,30.734,76.779,DVC-ef5b46e193,1,1819.2,955.14,23,2276,FULL,2026-08-31
CUST002740,AFFLUENT,Indore,MP,22.72,75.858,DVC-ffd6755b51,2,15578.32,5183.21,30,230,FULL,2026-08-31
CUST002741,SALARIED_URBAN,Bengaluru,KA,12.972,77.594,DVC-e5fdae25b9,1,992.93,498.35,6,2595,FULL,2026-08-31
CUST002742,STUDENT,Nagpur,MH,21.146,79.088,DVC-66e577a5ad,1,405.5,298.09,10,995,FULL,2026-08-31
CUST002743,SALARIED_URBAN,Nagpur,MH,21.146,79.088,DVC-23898a25ac,2,2149.49,1136.68,39,2559,FULL,2026-08-31
CUST002744,SALARIED_URBAN,Mumbai,MH,19.076,72.877,DVC-339036bba7,1,1357.99,637.64,52,589,FULL,2026-08-31
CUST002745,SALARIED_URBAN,Jaipur,RJ,26.912,75.787,DVC-cebb2ddf70,3,1832.75,710.58,27,1965,FULL,2026-08-31
CUST002746,SALARIED_URBAN,Hyderabad,TG,17.385,78.487,DVC-3ad049f509,1,2399.67,1139.14,5,161,FULL,2026-08-31
CUST002747,AFFLUENT,Pune,MH,18.52,73.857,DVC-895159f494,2,16586.56,5869.49,45,2751,FULL,2026-08-31
CUST002748,AFFLUENT,Delhi,DL,28.614,77.209,DVC-e50015749c,1,13510.44,5878.42,29,1865,MIN,2026-08-31
CUST002749,GIG_WORKER,Lucknow,UP,26.847,80.947,DVC-24cd77aa93,1,607.53,355.14,20,1958,FULL,2026-08-31
CUST002750,STUDENT,Kochi,KL,9.932,76.267,DVC-69968703a5,1,641.88,373.09,30,401,FULL,2026-08-31
CUST002751,SMALL_BUSINESS,Guwahati,AS,26.145,91.736,DVC-5ffd84920f,1,7008.87,3552.36,50,577,FULL,2026-08-31
CUST002752,SALARIED_URBAN,Panaji,GA,15.491,73.828,DVC-8c8d597a1a,3,1589.03,659.39,13,271,FULL,2026-08-31
CUST002753,STUDENT,Ahmedabad,GJ,23.023,72.571,DVC-1b5236ad0d,1,237.21,164.63,33,1735,FULL,2026-08-31
CUST002754,STUDENT,Jaipur,RJ,26.912,75.787,DVC-51e10eefdc,2,493.9,301.17,30,2588,FULL,2026-08-31
CUST002755,SALARIED_URBAN,Mumbai,MH,19.076,72.877,DVC-cbdbf13e5d,1,1249.8,506.06,48,1728,FULL,2026-08-31
CUST002756,SALARIED_URBAN,Mumbai,MH,19.076,72.877,DVC-266382a9bf,1,2203.02,716.08,41,484,FULL,2026-08-31
CUST002757,SMALL_BUSINESS,Delhi,DL,28.614,77.209,DVC-fa9b9f6416,1,6982.69,3093.73,46,60,FULL,2026-08-31
CUST002758,AFFLUENT,Indore,MP,22.72,75.858,DVC-5f9400d5e8,3,17045.93,6079.58,35,2560,FULL,2026-08-31
CUST002759,STUDENT,Pune,MH,18.52,73.857,DVC-6f6e9c8777,2,347.02,240.18,39,2523,FULL,2026-08-31
CUST002760,SMALL_BUSINESS,Mumbai,MH,19.076,72.877,DVC-330c563b4f,3,6574.43,3013.47,25,642,FULL,2026-08-31
CUST002761,SMALL_BUSINESS,Pune,MH,18.52,73.857,DVC-4456b874e0,1,5479.05,3230.73,49,2674,FULL,2026-08-31
CUST002762,SMALL_BUSINESS,Pune,MH,18.52,73.857,DVC-8a31b6db04,1,6943.44,2716.76,7,1963,FULL,2026-08-31
CUST002763,STUDENT,Indore,MP,22.72,75.858,DVC-084be59dc8,1,366.63,181.92,26,231,FULL,2026-08-31
CUST002764,SALARIED_URBAN,Ahmedabad,GJ,23.023,72.571,DVC-39e1897357,1,1293.17,425.51,23,496,MIN,2026-08-31
CUST002765,AFFLUENT,Nagpur,MH,21.146,79.088,DVC-f0bea9f2dc,1,15466.68,6739.16,59,1105,FULL,2026-08-31
CUST002766,GIG_WORKER,Jaipur,RJ,26.912,75.787,DVC-5a9e89b308,1,937.45,457.57,27,2025,FULL,2026-08-31
CUST002767,SALARIED_URBAN,Kolkata,WB,22.573,88.364,DVC-8cc5a28e1d,1,992.33,314.06,38,2018,FULL,2026-08-31
CUST002768,SALARIED_URBAN,Mumbai,MH,19.076,72.877,DVC-66e8537f90,2,1622.18,565.49,63,954,FULL,2026-08-31
CUST002769,SMALL_BUSINESS,Delhi,DL,28.614,77.209,DVC-4f5c254d80,2,5469.42,3240.78,52,644,FULL,2026-08-31
CUST002770,STUDENT,Mumbai,MH,19.076,72.877,DVC-fbb5872123,3,325.05,221.33,40,134,FULL,2026-08-31
CUST002771,GIG_WORKER,Kochi,KL,9.932,76.267,DVC-d3e529e35c,1,927.12,517.76,23,2793,FULL,2026-08-31
CUST002772,STUDENT,Kochi,KL,9.932,76.267,DVC-584bd58d68,1,226.78,108.85,44,1831,FULL,2026-08-31
CUST002773,SALARIED_URBAN,Kochi,KL,9.932,76.267,DVC-efe488a79c,1,953.71,479.35,12,1744,FULL,2026-08-31
CUST002774,STUDENT,Chandigarh,CH,30.734,76.779,DVC-8b5fa7b1de,1,549.73,316.99,33,1854,FULL,2026-08-31
CUST002775,STUDENT,Chennai,TN,13.083,80.27,DVC-2dbfbd3866,2,321.42,179.18,48,1108,FULL,2026-08-31
CUST002776,AFFLUENT,Panaji,GA,15.491,73.828,DVC-7bfc40e6a1,1,6600.56,2099.18,11,825,FULL,2026-08-31
CUST002777,SMALL_BUSINESS,Hyderabad,TG,17.385,78.487,DVC-efad399a46,1,3954.27,2088.91,30,197,FULL,2026-08-31
CUST002778,STUDENT,Panaji,GA,15.491,73.828,DVC-364e1ca158,1,213.03,127.13,15,656,FULL,2026-08-31
CUST002779,SMALL_BUSINESS,Pune,MH,18.52,73.857,DVC-4c27cdccd0,2,2439.12,1156.79,59,1642,MIN,2026-08-31
CUST002780,SMALL_BUSINESS,Chennai,TN,13.083,80.27,DVC-99df63c5c2,1,7436.95,2907.19,42,2471,FULL,2026-08-31
CUST002781,SALARIED_URBAN,Kochi,KL,9.932,76.267,DVC-3c44c4e3a7,1,1566.02,786.48,39,543,FULL,2026-08-31
CUST002782,GIG_WORKER,Kochi,KL,9.932,76.267,DVC-adfa198888,1,827.98,516.5,26,2324,MIN,2026-08-31
CUST002783,GIG_WORKER,Kolkata,WB,22.573,88.364,DVC-a1ec301f95,2,1080.76,671.54,50,1135,FULL,2026-08-31
CUST002784,AFFLUENT,Ahmedabad,GJ,23.023,72.571,DVC-cb2a9f1ece,2,10502.07,2697.08,34,1015,FULL,2026-08-31
CUST002785,GIG_WORKER,Kolkata,WB,22.573,88.364,DVC-44c95b895c,2,1054.59,655.46,53,1928,FULL,2026-08-31
CUST002786,SMALL_BUSINESS,Kochi,KL,9.932,76.267,DVC-09a8e3e16f,1,7060.54,3986.43,52,686,FULL,2026-08-31
CUST002787,SMALL_BUSINESS,Kolkata,WB,22.573,88.364,DVC-47cee6e19e,1,2418.89,1069.15,59,2871,FULL,2026-08-31
CUST002788,GIG_WORKER,Nagpur,MH,21.146,79.088,DVC-de6e08c2a2,2,370.59,231.8,29,667,FULL,2026-08-31
CUST002789,STUDENT,Hyderabad,TG,17.385,78.487,DVC-60cb4c4a03,2,615.56,445.96,29,772,FULL,2026-08-31
CUST002790,GIG_WORKER,Kochi,KL,9.932,76.267,DVC-b51051362c,2,352.93,206.67,15,2681,MIN,2026-08-31
CUST002791,AFFLUENT,Hyderabad,TG,17.385,78.487,DVC-32bd3db3a6,1,12492.41,5307.97,46,2054,FULL,2026-08-31
CUST002792,SALARIED_URBAN,Kochi,KL,9.932,76.267,DVC-cd16b12a7b,2,2032.71,888.89,56,2332,FULL,2026-08-31
CUST002793,AFFLUENT,Kochi,KL,9.932,76.267,DVC-36354c2214,1,9389.91,3325.12,62,2078,FULL,2026-08-31
CUST002794,GIG_WORKER,Pune,MH,18.52,73.857,DVC-5a70121fd0,3,634.34,404.51,60,54,FULL,2026-08-31
CUST002795,SMALL_BUSINESS,Hyderabad,TG,17.385,78.487,DVC-47c3c7b4eb,1,6322.55,2698.66,47,228,FULL,2026-08-31
CUST002796,SALARIED_URBAN,Indore,MP,22.72,75.858,DVC-6650c93e58,2,1337.01,670.19,49,438,FULL,2026-08-31
CUST002797,STUDENT,Kochi,KL,9.932,76.267,DVC-4c7b9edc7c,1,249.87,183.43,49,2547,FULL,2026-08-31
CUST002798,SMALL_BUSINESS,Delhi,DL,28.614,77.209,DVC-e969aa4a47,1,3367.46,1950.64,18,2540,MIN,2026-08-31
CUST002799,GIG_WORKER,Guwahati,AS,26.145,91.736,DVC-8b7b80035b,3,675.37,461.43,29,1347,FULL,2026-08-31
CUST002800,SALARIED_URBAN,Indore,MP,22.72,75.858,DVC-938f387278,2,2377.49,792.88,25,701,FULL,2026-08-31
CUST002801,STUDENT,Hyderabad,TG,17.385,78.487,DVC-0189013c19,2,546.64,380.03,16,2547,FULL,2026-08-31
CUST002802,GIG_WORKER,Chennai,TN,13.083,80.27,DVC-cdff896ed1,1,896.62,420.34,48,460,FULL,2026-08-31
CUST002803,SALARIED_URBAN,Hyderabad,TG,17.385,78.487,DVC-19594c4396,2,1488.67,549.93,40,1719,FULL,2026-08-31
CUST002804,SALARIED_URBAN,Hyderabad,TG,17.385,78.487,DVC-7f59683a49,2,1929.42,927.76,42,368,FULL,2026-08-31
CUST002805,GIG_WORKER,Hyderabad,TG,17.385,78.487,DVC-1009632f48,1,458.96,315.39,21,777,FULL,2026-08-31
CUST002806,SMALL_BUSINESS,Nagpur,MH,21.146,79.088,DVC-0a86fa6c28,1,4700.37,2615.31,53,1146,FULL,2026-08-31
CUST002807,SALARIED_URBAN,Hyderabad,TG,17.385,78.487,DVC-afa8dfef57,1,1530.36,765.42,9,1148,FULL,2026-08-31
CUST002808,SMALL_BUSINESS,Nagpur,MH,21.146,79.088,DVC-ab65152952,2,2524.6,1173.44,38,2498,FULL,2026-08-31
CUST002809,AFFLUENT,Chandigarh,CH,30.734,76.779,DVC-066c850520,1,6403.51,1641.74,34,108,MIN,2026-08-31
CUST002810,AFFLUENT,Mumbai,MH,19.076,72.877,DVC-62334dea53,1,9668.08,3940.08,47,1655,FULL,2026-08-31
CUST002811,SALARIED_URBAN,Indore,MP,22.72,75.858,DVC-f4ef0197ec,2,1792.17,985.54,48,657,FULL,2026-08-31
CUST002812,SALARIED_URBAN,Jaipur,RJ,26.912,75.787,DVC-e9fb2c16a0,2,2458.83,881.57,57,1229,FULL,2026-08-31
CUST002813,SALARIED_URBAN,Chandigarh,CH,30.734,76.779,DVC-ff62da106c,1,2253.6,1220.39,41,1724,FULL,2026-08-31
CUST002814,SALARIED_URBAN,Chandigarh,CH,30.734,76.779,DVC-13d3c87376,1,1233.88,597.63,33,658,FULL,2026-08-31
CUST002815,SALARIED_URBAN,Chennai,TN,13.083,80.27,DVC-d15c83d588,1,2019.15,1006.81,52,1489,FULL,2026-08-31
CUST002816,AFFLUENT,Delhi,DL,28.614,77.209,DVC-aba3f2a892,2,7714.83,2731.93,30,1716,FULL,2026-08-31
CUST002817,GIG_WORKER,Pune,MH,18.52,73.857,DVC-ab0db30750,1,616.4,358.98,14,950,FULL,2026-08-31
CUST002818,STUDENT,Mumbai,MH,19.076,72.877,DVC-8a025e313a,2,579.99,282.1,46,1665,FULL,2026-08-31
CUST002819,SMALL_BUSINESS,Bengaluru,KA,12.972,77.594,DVC-1f102804d8,2,2483.7,1269.97,52,842,FULL,2026-08-31
CUST002820,SMALL_BUSINESS,Bengaluru,KA,12.972,77.594,DVC-45e7b62617,1,3568.3,1410.5,33,2281,FULL,2026-08-31
CUST002821,GIG_WORKER,Jaipur,RJ,26.912,75.787,DVC-45ba5204fd,1,1031.29,662.1,68,709,FULL,2026-08-31
CUST002822,SALARIED_URBAN,Nagpur,MH,21.146,79.088,DVC-2c7d0bd2f4,1,2139.24,677.86,31,585,FULL,2026-08-31
CUST002823,SMALL_BUSINESS,Lucknow,UP,26.847,80.947,DVC-040022ce83,2,7441.21,3695.46,47,2084,FULL,2026-08-31
CUST002824,GIG_WORKER,Mumbai,MH,19.076,72.877,DVC-b2abaae6a1,2,624.28,271.83,13,2209,FULL,2026-08-31
CUST002825,SALARIED_URBAN,Kolkata,WB,22.573,88.364,DVC-93f6ac0cac,2,1703.07,839.11,49,1607,FULL,2026-08-31
CUST002826,SMALL_BUSINESS,Pune,MH,18.52,73.857,DVC-09f4f3d1bc,2,3991.41,2030.8,55,1750,FULL,2026-08-31
CUST002827,SALARIED_URBAN,Jaipur,RJ,26.912,75.787,DVC-b0d5029859,3,1167.75,587.03,49,770,FULL,2026-08-31
CUST002828,STUDENT,Panaji,GA,15.491,73.828,DVC-947c1c41bc,1,580.31,389.02,9,2498,FULL,2026-08-31
CUST002829,GIG_WORKER,Nagpur,MH,21.146,79.088,DVC-a6eca4c931,1,587.96,325.97,28,2383,FULL,2026-08-31
CUST002830,SALARIED_URBAN,Delhi,DL,28.614,77.209,DVC-9b4e8d8f79,1,1090.57,427.98,21,2399,FULL,2026-08-31
CUST002831,GIG_WORKER,Hyderabad,TG,17.385,78.487,DVC-c9da43d7a1,1,954.94,505.05,42,1815,FULL,2026-08-31
CUST002832,SALARIED_URBAN,Jaipur,RJ,26.912,75.787,DVC-1eea71dbf3,2,1227.8,410.4,16,2171,FULL,2026-08-31
CUST002833,SALARIED_URBAN,Jaipur,RJ,26.912,75.787,DVC-7db8702aca,3,1691.29,691.66,35,2371,FULL,2026-08-31
CUST002834,SMALL_BUSINESS,Delhi,DL,28.614,77.209,DVC-0b7eaec151,2,2410.83,1035.06,23,511,FULL,2026-08-31
CUST002835,SALARIED_URBAN,Chennai,TN,13.083,80.27,DVC-2171beef20,3,978.26,365.54,46,2806,FULL,2026-08-31
CUST002836,SMALL_BUSINESS,Bengaluru,KA,12.972,77.594,DVC-6447018fa8,2,3671.79,1782.11,48,2076,FULL,2026-08-31
CUST002837,SALARIED_URBAN,Nagpur,MH,21.146,79.088,DVC-e2ca3bba7f,1,1525.47,681.05,40,1740,MIN,2026-08-31
CUST002838,AFFLUENT,Nagpur,MH,21.146,79.088,DVC-31351870ec,1,8493.12,3562.97,48,214,FULL,2026-08-31
CUST002839,AFFLUENT,Indore,MP,22.72,75.858,DVC-a4f2c067c3,2,5331.38,1870.33,62,1276,MIN,2026-08-31
CUST002840,SMALL_BUSINESS,Hyderabad,TG,17.385,78.487,DVC-341696decd,1,3173.73,1658.84,24,2098,FULL,2026-08-31
CUST002841,SALARIED_URBAN,Ahmedabad,GJ,23.023,72.571,DVC-1ca3d159eb,2,2479.84,1073.15,76,771,FULL,2026-08-31
CUST002842,AFFLUENT,Kochi,KL,9.932,76.267,DVC-d4d465e367,1,12878.37,3328.29,43,1723,FULL,2026-08-31
CUST002843,AFFLUENT,Jaipur,RJ,26.912,75.787,DVC-96a8761545,2,13294.92,5833.68,13,2044,FULL,2026-08-31
CUST002844,STUDENT,Delhi,DL,28.614,77.209,DVC-b4fc9235c8,3,385.59,266.06,13,2055,FULL,2026-08-31
CUST002845,STUDENT,Chandigarh,CH,30.734,76.779,DVC-e32e2e22dd,1,478.16,352.14,13,2294,FULL,2026-08-31
CUST002846,SMALL_BUSINESS,Ahmedabad,GJ,23.023,72.571,DVC-d2a2c9b355,3,6429.53,3601.42,32,1168,FULL,2026-08-31
CUST002847,SALARIED_URBAN,Bengaluru,KA,12.972,77.594,DVC-7aa4574e62,1,1985.99,931.36,10,2716,FULL,2026-08-31
CUST002848,GIG_WORKER,Kochi,KL,9.932,76.267,DVC-e08aa5d2ee,3,698.89,352.34,35,2605,FULL,2026-08-31
CUST002849,AFFLUENT,Indore,MP,22.72,75.858,DVC-a3201ff903,2,13272.74,5793.84,47,2451,FULL,2026-08-31
CUST002850,SALARIED_URBAN,Panaji,GA,15.491,73.828,DVC-83ba2674b6,2,1245.31,459.45,51,1699,FULL,2026-08-31
CUST002851,SMALL_BUSINESS,Guwahati,AS,26.145,91.736,DVC-575a5b871d,2,4927.15,2329.01,50,2569,FULL,2026-08-31
CUST002852,GIG_WORKER,Panaji,GA,15.491,73.828,DVC-e1f1903ce2,2,1076.99,601.49,44,1541,FULL,2026-08-31
CUST002853,GIG_WORKER,Delhi,DL,28.614,77.209,DVC-9358a5a0d3,1,441.04,197.87,14,701,MIN,2026-08-31
CUST002854,SMALL_BUSINESS,Jaipur,RJ,26.912,75.787,DVC-d1de9106b7,1,5501.68,2994.64,31,205,FULL,2026-08-31
CUST002855,SMALL_BUSINESS,Indore,MP,22.72,75.858,DVC-3ea7f19d73,2,2786.64,1455.24,56,1459,FULL,2026-08-31
CUST002856,AFFLUENT,Guwahati,AS,26.145,91.736,DVC-ea6168e6bf,1,11578.58,4398.59,25,1594,FULL,2026-08-31
CUST002857,AFFLUENT,Jaipur,RJ,26.912,75.787,DVC-4fdf6c0aae,1,17845.29,7070.75,4,1997,FULL,2026-08-31
CUST002858,SMALL_BUSINESS,Delhi,DL,28.614,77.209,DVC-3584130ea9,1,5066.13,2558.81,34,2423,FULL,2026-08-31
CUST002859,GIG_WORKER,Hyderabad,TG,17.385,78.487,DVC-44e25920a3,2,433.27,186.8,5,731,FULL,2026-08-31
