customer_id,device_id,device_type,is_primary,first_seen_date,last_seen_date,days_since_last_seen
CUST002930,DVC-b71ffc7122,IOS,Y,2024-07-08,2026-08-31,0
CUST002931,DVC-a3471979ec,WEB,Y,2024-12-22,2026-08-27,4
CUST002931,DVC-022a16f092,ANDROID,N,2025-04-15,2026-08-30,1
CUST002932,DVC-5c8537f111,ANDROID,Y,2025-06-30,2026-08-25,6
CUST002933,DVC-cdc99e2999,IOS,Y,2025-10-08,2026-08-31,0
CUST002933,DVC-24e17d32cb,ANDROID,N,2025-01-17,2026-08-04,27
CUST002933,DVC-6fe2d4a9ec,ANDROID,N,2025-07-05,2026-07-19,43
CUST002934,DVC-de4fe2ad7a,ANDROID,Y,2026-04-12,2026-08-28,3
CUST002935,DVC-81ed218038,ANDROID,Y,2024-05-03,2026-08-26,5
CUST002936,DVC-99957a1fda,ANDROID,Y,2024-07-24,2026-08-28,3
CUST002936,DVC-5e135b1197,ANDROID,N,2026-01-09,2026-08-06,25
CUST002937,DVC-bfedefd0a6,ANDROID,Y,2024-06-02,2026-08-25,6
CUST002937,DVC-e629c65a8d,ANDROID,N,2024-07-21,2026-06-20,72
CUST002938,DVC-068a56c832,ANDROID,Y,2024-12-07,2026-08-28,3
CUST002938,DVC-c1a582cf33,ANDROID,N,2025-05-01,2026-07-02,60
CUST002939,DVC-38693e4e7a,ANDROID,Y,2026-07-04,2026-08-29,2
CUST002940,DVC-2de34bf1a1,ANDROID,Y,2025-10-25,2026-08-26,5
CUST002941,DVC-caecd55226,IOS,Y,2025-06-18,2026-08-28,3
CUST002942,DVC-117479d41b,ANDROID,Y,2026-06-17,2026-08-28,3
CUST002943,DVC-fca74abfa3,ANDROID,Y,2024-08-08,2026-08-30,1
CUST002943,DVC-52893b8783,ANDROID,N,2024-03-25,2026-08-24,7
CUST002944,DVC-c547831a58,ANDROID,Y,2025-12-13,2026-08-27,4
CUST002944,DVC-90057a2975,ANDROID,N,2025-04-12,2026-06-13,79
CUST002945,DVC-8a42176462,ANDROID,Y,2024-06-26,2026-08-27,4
CUST002946,DVC-676d3cfd4c,IOS,Y,2026-03-08,2026-08-31,0
CUST002946,DVC-11baa8edbf,WEB,N,2026-01-29,2026-06-28,64
CUST002946,DVC-f1b04ec52a,ANDROID,N,2025-10-13,2026-08-11,20
CUST002947,DVC-26cb25c45a,ANDROID,Y,2025-02-10,2026-08-26,5
CUST002948,DVC-ac3d68813a,ANDROID,Y,2024-05-22,2026-08-25,6
CUST002949,DVC-a1ab2cac26,ANDROID,Y,2025-10-11,2026-08-28,3
CUST002949,DVC-1d62c7290d,ANDROID,N,2025-05-02,2026-07-03,59
CUST002950,DVC-d37e4c5603,ANDROID,Y,2025-09-14,2026-08-30,1
CUST002950,DVC-b81262ac8c,IOS,N,2025-10-23,2026-07-21,41
CUST002950,DVC-337855f8d9,ANDROID,N,2024-06-14,2026-07-30,32
CUST002951,DVC-d265a57d10,IOS,Y,2025-12-13,2026-08-26,5
CUST002952,DVC-0ecc990ad6,ANDROID,Y,2025-06-16,2026-08-28,3
CUST002953,DVC-6fb995798e,ANDROID,Y,2025-01-21,2026-08-31,0
CUST002953,DVC-7faa1287f9,ANDROID,N,2024-05-19,2026-07-06,56
CUST002954,DVC-0bf755d839,ANDROID,Y,2025-11-04,2026-08-27,4
CUST002955,DVC-380dc0096f,ANDROID,Y,2026-06-16,2026-08-28,3
CUST002955,DVC-079eda4d74,WEB,N,2024-02-05,2026-03-15,169
CUST002955,DVC-f1c3687009,ANDROID,N,2024-01-22,2026-06-20,72
CUST002956,DVC-9a358466c2,IOS,Y,2026-01-23,2026-08-27,4
CUST002957,DVC-be78cbb9a3,ANDROID,Y,2024-05-28,2026-08-28,3
CUST002957,DVC-0d74240651,ANDROID,N,2024-04-23,2026-06-18,74
CUST002958,DVC-8382e62fcf,IOS,Y,2026-07-20,2026-08-30,1
CUST002959,DVC-0945b6f9f2,ANDROID,Y,2025-05-05,2026-08-29,2
CUST002959,DVC-9f39e64acd,ANDROID,N,2024-10-19,2026-08-10,21
CUST002960,DVC-a3378e6890,IOS,Y,2026-01-16,2026-08-26,5
CUST002960,DVC-9ec869e091,ANDROID,N,2025-09-19,2026-07-19,43
CUST002961,DVC-7e6644a267,ANDROID,Y,2024-09-21,2026-08-31,0
CUST002962,DVC-b00ce7d5fe,ANDROID,Y,2024-11-10,2026-08-30,1
CUST002962,DVC-622cfbfdbb,IOS,N,2025-01-09,2026-03-30,154
CUST002962,DVC-93122b2ed2,ANDROID,N,2025-01-17,2026-08-10,21
CUST002963,DVC-77a49fa447,ANDROID,Y,2024-07-11,2026-08-25,6
CUST002963,DVC-c4b4ef6415,ANDROID,N,2024-09-05,2026-07-29,33
CUST002964,DVC-4470c15e4c,ANDROID,Y,2024-10-06,2026-08-30,1
CUST002964,DVC-8cf01e9512,IOS,N,2025-10-17,2026-07-17,45
CUST002965,DVC-8376add421,IOS,Y,2025-01-23,2026-08-27,4
CUST002965,DVC-be408505ba,ANDROID,N,2025-07-18,2026-07-21,41
CUST002965,DVC-1586b4f08f,ANDROID,N,2025-02-07,2026-06-20,72
CUST002966,DVC-5431ca9413,ANDROID,Y,2026-07-09,2026-08-27,4
CUST002967,DVC-9abd56cf0a,WEB,Y,2025-09-10,2026-08-31,0
CUST002967,DVC-3ceee2669e,ANDROID,N,2025-12-16,2026-06-17,75
CUST002968,DVC-e4516f1648,ANDROID,Y,2026-07-24,2026-08-31,0
CUST002969,DVC-f74ff39096,ANDROID,Y,2026-06-07,2026-08-31,0
CUST002970,DVC-bc46c16151,ANDROID,Y,2026-02-06,2026-08-28,3
CUST002970,DVC-840da13463,ANDROID,N,2026-01-19,2026-08-24,7
CUST002971,DVC-b67947a688,IOS,Y,2025-10-24,2026-08-29,2
CUST002972,DVC-ce0ed6fc65,WEB,Y,2025-04-06,2026-08-28,3
CUST002972,DVC-57c51c310a,IOS,N,2026-01-20,2026-07-10,52
CUST002973,DVC-30c3cbc16c,IOS,Y,2025-12-31,2026-08-26,5
CUST002974,DVC-79ba241d14,ANDROID,Y,2026-03-24,2026-08-30,1
CUST002974,DVC-a56656bc6b,IOS,N,2025-03-28,2025-12-09,265
CUST002974,DVC-1267623d92,ANDROID,N,2025-03-28,2025-08-17,379
CUST002975,DVC-094d082126,IOS,Y,2026-07-25,2026-08-25,6
CUST002976,DVC-6c9470a8a9,IOS,Y,2026-07-16,2026-08-29,2
CUST002977,DVC-83dc57882e,ANDROID,Y,2024-10-06,2026-08-31,0
CUST002977,DVC-53f66adf9d,ANDROID,N,2025-10-26,2026-06-18,74
CUST002978,DVC-d0b373c618,ANDROID,Y,2024-04-14,2026-08-31,0
CUST002978,DVC-a402283eb4,IOS,N,2025-05-22,2026-08-06,25
CUST002979,DVC-2d93fa4919,IOS,Y,2024-04-19,2026-08-27,4
CUST002979,DVC-87979f3502,ANDROID,N,2025-07-13,2026-08-21,10
CUST002980,DVC-c4cf534d26,IOS,Y,2026-04-27,2026-08-31,0
CUST002980,DVC-3ee31cde57,ANDROID,N,2024-05-13,2026-06-29,63
CUST002981,DVC-32a54aac72,ANDROID,Y,2025-07-16,2026-08-28,3
CUST002981,DVC-53ca8947f6,IOS,N,2024-12-24,2026-08-24,7
CUST002982,DVC-0a817c67f9,ANDROID,Y,2025-03-10,2026-08-31,0
CUST002982,DVC-f04bd8fd42,IOS,N,2024-04-04,2026-06-24,68
CUST002983,DVC-e5419c4688,ANDROID,Y,2024-06-07,2026-08-29,2
CUST002984,DVC-7d0764d10d,ANDROID,Y,2024-07-08,2026-08-31,0
CUST002984,DVC-d485791070,ANDROID,N,2026-01-22,2026-07-25,37
CUST002985,DVC-c8baabefb0,ANDROID,Y,2025-07-30,2026-08-27,4
CUST002985,DVC-d06f57b0a1,ANDROID,N,2025-12-19,2026-08-26,5
CUST002986,DVC-e3b96244bf,ANDROID,Y,2026-06-09,2026-08-27,4
CUST002987,DVC-01424b6f28,ANDROID,Y,2026-03-28,2026-08-26,5
CUST002988,DVC-37b7b82442,IOS,Y,2025-08-09,2026-08-28,3
CUST002988,DVC-f4a9ccea82,IOS,N,2025-07-26,2025-12-20,254
CUST002989,DVC-6e063b7fe6,ANDROID,Y,2026-04-26,2026-08-29,2
CUST002990,DVC-5b36129ae4,ANDROID,Y,2026-07-25,2026-08-28,3
CUST002991,DVC-18cda0a9c4,ANDROID,Y,2024-04-23,2026-08-30,1
CUST002992,DVC-b3d0c62012,IOS,Y,2026-06-23,2026-08-27,4
CUST002992,DVC-4a90c2813f,ANDROID,N,2026-06-18,2026-06-16,76
CUST002992,DVC-b5ec116b53,IOS,N,2026-06-28,2026-08-27,4
CUST002993,DVC-748814600d,IOS,Y,2025-12-31,2026-08-29,2
CUST002993,DVC-7eae4fe8a7,WEB,N,2025-10-20,2026-06-25,67
CUST002994,DVC-fdea5618e6,IOS,Y,2024-10-27,2026-08-28,3
CUST002995,DVC-bca2776a2f,WEB,Y,2024-11-02,2026-08-31,0
CUST002996,DVC-f080a434ec,ANDROID,Y,2024-03-16,2026-08-30,1
CUST002996,DVC-041235b8d5,ANDROID,N,2024-10-10,2026-06-29,63
CUST002996,DVC-cbcdbb959c,ANDROID,N,2026-03-18,2026-07-02,60
CUST002997,DVC-6114eef724,ANDROID,Y,2024-12-21,2026-08-28,3
CUST002997,DVC-1836fa3a7c,ANDROID,N,2024-07-28,2026-07-17,45
CUST002998,DVC-42cac7beb2,IOS,Y,2026-01-21,2026-08-25,6
CUST002999,DVC-1448b0161d,WEB,Y,2025-11-05,2026-08-30,1
CUST003000,DVC-d13aabe1fb,ANDROID,Y,2026-05-17,2026-08-28,3
CUST003000,DVC-ed93197150,ANDROID,N,2025-12-14,2026-07-10,52
CUST003000,DVC-7e2ad3e47d,ANDROID,N,2026-02-03,2026-07-21,41
CUST003001,DVC-5cf07e5be5,ANDROID,Y,2026-02-28,2026-08-31,0
CUST003002,DVC-1243f2dcd4,ANDROID,Y,2024-06-26,2026-08-28,3
CUST003002,DVC-d08ec446aa,ANDROID,N,2025-05-06,2026-07-18,44
CUST003002,DVC-ba68a84121,ANDROID,N,2026-05-25,2026-08-30,1
CUST003003,DVC-05ddb9bb0c,IOS,Y,2024-10-30,2026-08-31,0
CUST003003,DVC-f123dd353f,IOS,N,2024-09-10,2026-06-18,74
CUST003004,DVC-0aa8bf1302,WEB,Y,2026-02-02,2026-08-30,1
CUST003004,DVC-0333142581,ANDROID,N,2025-12-16,2026-06-16,76
CUST003004,DVC-0ce868cad3,WEB,N,2025-01-05,2026-08-12,19
CUST003005,DVC-3bb4049321,ANDROID,Y,2026-02-03,2026-08-29,2
CUST003006,DVC-f7954f337d,WEB,Y,2026-02-25,2026-08-31,0
CUST003006,DVC-3cd816e534,ANDROID,N,2025-04-23,2026-08-28,3
CUST003006,DVC-cb5f160032,ANDROID,N,2024-02-05,2026-06-25,67
CUST003007,DVC-a4b76b6550,ANDROID,Y,2024-12-25,2026-08-27,4
CUST003008,DVC-f785d01e77,ANDROID,Y,2026-04-21,2026-08-25,6
CUST003009,DVC-61a28e0818,IOS,Y,2025-09-11,2026-08-25,6
CUST003009,DVC-248374d75c,ANDROID,N,2024-09-08,2026-08-02,29
CUST003009,DVC-4742c1b7fa,ANDROID,N,2026-02-14,2026-08-30,1
CUST003010,DVC-8c873a8147,ANDROID,Y,2026-01-22,2026-08-27,4
CUST003010,DVC-71cf693fb7,WEB,N,2024-03-16,2026-07-26,36
CUST003011,DVC-e623d1fc99,ANDROID,Y,2025-07-01,2026-08-28,3
CUST003012,DVC-25364e7a2a,ANDROID,Y,2024-11-17,2026-08-25,6
CUST003013,DVC-c0b3b18f30,ANDROID,Y,2026-04-06,2026-08-27,4
CUST003014,DVC-0d88f136cc,ANDROID,Y,2025-02-16,2026-08-28,3
CUST003014,DVC-94ae9a02de,IOS,N,2025-08-03,2026-06-30,62
CUST003015,DVC-9a4edb16d6,ANDROID,Y,2024-08-18,2026-08-27,4
CUST003016,DVC-abfdf62e71,ANDROID,Y,2025-01-12,2026-08-25,6
CUST003017,DVC-83f1893498,ANDROID,Y,2024-06-22,2026-08-26,5
CUST003017,DVC-3e2833e3a2,ANDROID,N,2025-09-14,2026-08-05,26
CUST003017,DVC-3c718025be,ANDROID,N,2024-12-14,2025-10-22,313
CUST003018,DVC-6424bf4512,ANDROID,Y,2024-04-30,2026-08-30,1
CUST003018,DVC-8c1e6b44e3,ANDROID,N,2025-07-14,2026-06-23,69
CUST003019,DVC-bec89d1130,ANDROID,Y,2025-06-28,2026-08-29,2
CUST003019,DVC-e0ca7c3860,ANDROID,N,2026-01-28,2026-07-26,36
CUST003020,DVC-827639a7aa,ANDROID,Y,2026-03-14,2026-08-25,6
CUST003020,DVC-c8f54479ad,ANDROID,N,2025-04-28,2026-08-08,23
CUST003021,DVC-ad56ef6ee0,WEB,Y,2026-04-01,2026-08-27,4
CUST003021,DVC-4b7733f7b7,ANDROID,N,2025-11-20,2026-08-18,13
CUST003022,DVC-f0e78a8858,ANDROID,Y,2026-05-19,2026-08-31,0
CUST003022,DVC-6c469ec961,ANDROID,N,2024-05-08,2025-08-03,393
CUST003022,DVC-8abe81cee0,IOS,N,2024-03-27,2026-04-22,131
CUST003023,DVC-0c806a53a8,ANDROID,Y,2025-08-20,2026-08-31,0
CUST003023,DVC-fd60b010b1,ANDROID,N,2024-04-02,2026-06-13,79
CUST003024,DVC-bed1ca6638,WEB,Y,2026-03-19,2026-08-30,1
CUST003025,DVC-c46bc648c1,ANDROID,Y,2026-01-11,2026-08-25,6
CUST003026,DVC-5fee5549bc,IOS,Y,2025-03-01,2026-08-31,0
CUST003027,DVC-3b46361379,ANDROID,Y,2024-12-12,2026-08-31,0
CUST003028,DVC-f06bb12cd5,WEB,Y,2026-06-29,2026-08-29,2
CUST003028,DVC-a14bfd22d4,ANDROID,N,2025-08-31,2026-07-01,61
CUST003028,DVC-3880c47998,IOS,N,2025-01-12,2026-07-09,53
CUST003029,DVC-b0ede751b3,WEB,Y,2025-08-02,2026-08-27,4
CUST003029,DVC-20cbfa19b0,ANDROID,N,2026-01-16,2026-06-25,67
CUST003030,DVC-4c43bd4e1f,ANDROID,Y,2025-11-10,2026-08-29,2
CUST003031,DVC-20a8c3e189,WEB,Y,2024-12-20,2026-08-29,2
CUST003032,DVC-9f0e2c9ddf,ANDROID,Y,2026-03-10,2026-08-27,4
CUST003032,DVC-9e0c19fa45,ANDROID,N,2025-10-04,2026-07-22,40
CUST003033,DVC-ea24711dd3,IOS,Y,2024-11-19,2026-08-28,3
CUST003033,DVC-2003bac410,WEB,N,2024-04-02,2026-03-30,154
CUST003034,DVC-8dc8c665d7,ANDROID,Y,2024-04-18,2026-08-27,4
CUST003035,DVC-a454265d23,ANDROID,Y,2026-03-18,2026-08-26,5
CUST003035,DVC-768969aec5,IOS,N,2026-05-25,2026-07-09,53
CUST003036,DVC-7463be27b4,ANDROID,Y,2026-02-17,2026-08-29,2
CUST003036,DVC-b7170b9deb,WEB,N,2026-03-21,2026-08-09,22
CUST003037,DVC-44d1e0cfdb,IOS,Y,2024-07-16,2026-08-30,1
CUST003037,DVC-8f39ac281a,ANDROID,N,2024-09-19,2026-07-30,32
CUST003038,DVC-a4af10c0b0,WEB,Y,2026-07-26,2026-08-26,5
CUST003038,DVC-8813d9057b,ANDROID,N,2026-03-16,2026-07-22,40
CUST003039,DVC-f1708951d8,ANDROID,Y,2024-08-15,2026-08-30,1
CUST003039,DVC-e5217d418e,ANDROID,N,2024-02-09,2026-07-28,34
CUST003040,DVC-5caaff29e2,ANDROID,Y,2026-04-20,2026-08-27,4
CUST003041,DVC-d30fe96d90,ANDROID,Y,2025-03-18,2026-08-29,2
CUST003042,DVC-41ac70719b,ANDROID,Y,2025-03-27,2026-08-27,4
CUST003043,DVC-31d03e07ca,WEB,Y,2025-06-29,2026-08-25,6
CUST003044,DVC-bda9edc914,ANDROID,Y,2024-07-09,2026-08-27,4
CUST003045,DVC-0c8e9b1697,ANDROID,Y,2024-06-01,2026-08-25,6
CUST003045,DVC-d19a2dac0d,ANDROID,N,2024-07-29,2026-08-30,1
CUST003046,DVC-ed4ba07981,WEB,Y,2024-11-19,2026-08-31,0
CUST003047,DVC-baa1631408,ANDROID,Y,2026-02-11,2026-08-29,2
CUST003048,DVC-d42935114f,WEB,Y,2024-06-18,2026-08-26,5
CUST003049,DVC-9b2a7fa012,ANDROID,Y,2026-06-06,2026-08-26,5
CUST003049,DVC-198561cbaf,IOS,N,2024-10-07,2026-08-18,13
CUST003050,DVC-551be1850b,ANDROID,Y,2025-02-08,2026-08-27,4
CUST003051,DVC-cc835720f0,IOS,Y,2026-05-14,2026-08-31,0
CUST003051,DVC-4a3153e418,IOS,N,2026-02-26,2026-06-16,76
CUST003051,DVC-60a63f95b6,ANDROID,N,2024-10-23,2026-08-11,20
CUST003052,DVC-05a3b99962,ANDROID,Y,2025-12-02,2026-08-29,2
CUST003053,DVC-cc7d7bab74,ANDROID,Y,2026-07-25,2026-08-25,6
CUST003053,DVC-08d383c6b4,IOS,N,2026-07-13,2026-07-07,55
CUST003054,DVC-325631436d,ANDROID,Y,2025-02-20,2026-08-26,5
CUST003055,DVC-fa38a2d441,WEB,Y,2026-03-18,2026-08-27,4
CUST003056,DVC-f30589326e,ANDROID,Y,2026-03-13,2026-08-26,5
CUST003057,DVC-aaaba7a3d4,IOS,Y,2024-04-28,2026-08-30,1
CUST003058,DVC-828fdb4df4,WEB,Y,2026-07-09,2026-08-31,0
CUST003058,DVC-fb69adeec9,ANDROID,N,2026-03-07,2026-07-14,48
CUST003058,DVC-d8ed1751de,ANDROID,N,2026-05-06,2026-06-22,70
CUST003059,DVC-c276f73ab2,ANDROID,Y,2026-07-05,2026-08-29,2
CUST003059,DVC-a0d26664f4,IOS,N,2024-07-17,2026-08-12,19
CUST003060,DVC-83ef6d37c8,ANDROID,Y,2024-10-12,2026-08-25,6
CUST003061,DVC-c0fa03bc37,ANDROID,Y,2026-06-05,2026-08-30,1
CUST003062,DVC-4b6498928b,ANDROID,Y,2025-07-31,2026-08-30,1
CUST003062,DVC-a8bdf95862,ANDROID,N,2024-09-25,2026-06-28,64
CUST003062,DVC-cc280c958c,ANDROID,N,2025-07-10,2026-08-12,19
CUST003063,DVC-a0489f2007,ANDROID,Y,2025-09-24,2026-08-27,4
CUST003064,DVC-367add8cf6,IOS,Y,2025-01-10,2026-08-31,0
CUST003065,DVC-0fdfa08d18,ANDROID,Y,2025-02-05,2026-08-29,2
CUST003065,DVC-2430f5247c,ANDROID,N,2024-03-18,2025-12-22,252
CUST003066,DVC-18c112a2cf,ANDROID,Y,2024-07-08,2026-08-29,2
CUST003066,DVC-9eef5f9913,ANDROID,N,2025-03-31,2026-08-01,30
CUST003066,DVC-59d421d690,WEB,N,2025-11-21,2026-07-08,54
CUST003067,DVC-750b488996,ANDROID,Y,2024-08-08,2026-08-29,2
CUST003067,DVC-afb2af7b9c,ANDROID,N,2025-04-29,2026-07-06,56
CUST003068,DVC-911f1dc362,ANDROID,Y,2024-09-04,2026-08-30,1
CUST003068,DVC-6b7a851ec9,ANDROID,N,2025-04-24,2026-07-26,36
CUST003069,DVC-2be324c846,IOS,Y,2025-01-07,2026-08-27,4
CUST003069,DVC-da9185e188,ANDROID,N,2025-11-10,2026-07-20,42
CUST003070,DVC-3caa4edb72,ANDROID,Y,2025-02-26,2026-08-25,6
CUST003071,DVC-1abca64b17,IOS,Y,2025-03-07,2026-08-30,1
CUST003072,DVC-0f5ade7cff,ANDROID,Y,2026-04-13,2026-08-27,4
CUST003073,DVC-5ea4e3a68e,IOS,Y,2026-03-20,2026-08-26,5
CUST003074,DVC-b7d95b64d1,ANDROID,Y,2025-12-30,2026-08-30,1
CUST003074,DVC-10854774d3,IOS,N,2026-03-01,2026-07-13,49
CUST003075,DVC-0043560dd0,ANDROID,Y,2026-03-13,2026-08-25,6
CUST003075,DVC-f84201beeb,ANDROID,N,2025-04-18,2026-08-17,14
CUST003076,DVC-98b9548f4f,ANDROID,Y,2024-05-10,2026-08-27,4
CUST003077,DVC-35a64d0b08,ANDROID,Y,2025-08-13,2026-08-25,6
CUST003078,DVC-bb613fca8e,IOS,Y,2024-08-25,2026-08-26,5
CUST003078,DVC-0f8b1d3c76,IOS,N,2024-06-25,2026-07-26,36
CUST003079,DVC-239cbeff63,IOS,Y,2026-06-27,2026-08-30,1
CUST003080,DVC-f142070811,ANDROID,Y,2025-12-23,2026-08-31,0
CUST003080,DVC-32ab51931d,ANDROID,N,2025-07-06,2026-06-24,68
CUST003080,DVC-c114515e39,ANDROID,N,2024-04-20,2025-08-26,370
CUST003081,DVC-495fb8258d,ANDROID,Y,2026-05-09,2026-08-30,1
CUST003081,DVC-cd832e908e,IOS,N,2024-03-29,2026-08-20,11
CUST003082,DVC-22bec44724,ANDROID,Y,2025-09-19,2026-08-27,4
CUST003082,DVC-3cc786dce3,ANDROID,N,2025-08-22,2026-08-30,1
CUST003083,DVC-f1292456c1,IOS,Y,2025-07-18,2026-08-30,1
CUST003084,DVC-fa1f24d5c8,ANDROID,Y,2026-06-21,2026-08-26,5
CUST003085,DVC-cb0aad8569,ANDROID,Y,2024-04-07,2026-08-25,6
CUST003085,DVC-68dd380b55,ANDROID,N,2026-03-23,2026-08-16,15
CUST003086,DVC-eabe21268a,IOS,Y,2025-11-05,2026-08-30,1
CUST003087,DVC-4c5974d9d2,ANDROID,Y,2025-04-10,2026-08-30,1
CUST003088,DVC-a9a499f293,IOS,Y,2024-09-20,2026-08-26,5
CUST003088,DVC-8281a94227,WEB,N,2024-03-14,2026-06-30,62
CUST003089,DVC-05ae91777e,ANDROID,Y,2025-12-07,2026-08-28,3
CUST003090,DVC-fb77e70fb8,ANDROID,Y,2025-01-19,2026-08-27,4
CUST003091,DVC-502858dd12,ANDROID,Y,2024-12-28,2026-08-29,2
CUST003091,DVC-def987521f,ANDROID,N,2025-11-03,2026-08-28,3
CUST003092,DVC-13f4ec633b,ANDROID,Y,2024-05-16,2026-08-30,1
CUST003092,DVC-415fe1541d,ANDROID,N,2024-11-20,2026-08-21,10
CUST003092,DVC-11d3b14130,ANDROID,N,2024-05-10,2025-10-09,326
CUST003093,DVC-e77b56ab0b,ANDROID,Y,2024-11-08,2026-08-28,3
CUST003093,DVC-08737a2d6f,ANDROID,N,2025-01-23,2026-08-05,26
CUST003094,DVC-af5e2f4f9d,ANDROID,Y,2025-07-08,2026-08-25,6
CUST003095,DVC-068cf40aa0,ANDROID,Y,2025-05-18,2026-08-31,0
CUST003095,DVC-ce14eac172,ANDROID,N,2026-02-02,2026-08-11,20
CUST003096,DVC-d9cd0117db,ANDROID,Y,2026-03-09,2026-08-27,4
CUST003097,DVC-8e85c7020f,ANDROID,Y,2026-04-26,2026-08-26,5
CUST003098,DVC-abcb164524,WEB,Y,2026-04-15,2026-08-28,3
CUST003098,DVC-077704fc34,IOS,N,2024-03-11,2026-07-06,56
CUST003098,DVC-ac3948092e,IOS,N,2024-09-11,2026-01-30,213
CUST003099,DVC-4440bb42c3,IOS,Y,2026-04-27,2026-08-26,5
CUST003100,DVC-8cfaa4c2e5,ANDROID,Y,2026-07-12,2026-08-27,4
CUST003100,DVC-11d0a74f9c,ANDROID,N,2026-02-26,2026-06-16,76
CUST003101,DVC-0bee86d1bb,ANDROID,Y,2024-10-10,2026-08-30,1
CUST003102,DVC-b85f7df9fa,ANDROID,Y,2025-09-12,2026-08-28,3
CUST003102,DVC-edd5537378,ANDROID,N,2025-09-16,2026-07-15,47
CUST003102,DVC-2d26ce0cc9,IOS,N,2025-09-17,2026-04-14,139
CUST003103,DVC-e419be874a,IOS,Y,2026-07-15,2026-08-31,0
CUST003103,DVC-fa4cc19362,IOS,N,2026-04-25,2026-07-14,48
CUST003104,DVC-a233603a28,ANDROID,Y,2026-03-14,2026-08-30,1
CUST003104,DVC-dac50c2774,IOS,N,2025-10-17,2026-07-05,57
CUST003105,DVC-867be95f95,ANDROID,Y,2024-08-17,2026-08-30,1
CUST003106,DVC-a45f08f0a0,ANDROID,Y,2025-09-25,2026-08-27,4
CUST003107,DVC-9523d75b5c,WEB,Y,2024-06-21,2026-08-31,0
CUST003107,DVC-a1b52d81a0,IOS,N,2026-06-19,2026-08-28,3
CUST003108,DVC-adfd8f504b,ANDROID,Y,2024-06-08,2026-08-27,4
CUST003109,DVC-e9fc4118bb,ANDROID,Y,2024-08-17,2026-08-28,3
CUST003109,DVC-c98f9d474e,ANDROID,N,2025-09-17,2026-07-11,51
CUST003110,DVC-bf823ccc63,ANDROID,Y,2025-08-12,2026-08-29,2
CUST003110,DVC-efa82a06df,ANDROID,N,2025-03-29,2026-07-17,45
CUST003111,DVC-7da4bfbfbb,ANDROID,Y,2026-07-21,2026-08-29,2
CUST003112,DVC-cf836de9d6,IOS,Y,2026-02-11,2026-08-30,1
CUST003113,DVC-8ff3d12886,ANDROID,Y,2025-01-22,2026-08-31,0
CUST003114,DVC-7c236c5a6e,ANDROID,Y,2025-05-01,2026-08-31,0
CUST003115,DVC-0f13f9bee6,ANDROID,Y,2025-09-07,2026-08-25,6
CUST003115,DVC-00eeb6406d,IOS,N,2024-04-30,2026-07-19,43
CUST003116,DVC-ddcafcfc86,ANDROID,Y,2026-04-03,2026-08-25,6
CUST003116,DVC-64a73c0c02,ANDROID,N,2024-12-07,2026-08-11,20
CUST003117,DVC-9c3473097b,WEB,Y,2025-10-27,2026-08-29,2
CUST003118,DVC-b4305ceae6,ANDROID,Y,2025-08-31,2026-08-28,3
CUST003118,DVC-1db319764a,ANDROID,N,2024-06-11,2025-07-31,396
CUST003119,DVC-7e885e2a25,ANDROID,Y,2026-03-05,2026-08-31,0
CUST003120,DVC-5e5c299f2f,WEB,Y,2025-08-09,2026-08-28,3
CUST003121,DVC-5acdedb09a,ANDROID,Y,2024-09-26,2026-08-27,4
CUST003121,DVC-5b105d2fa0,ANDROID,N,2024-08-23,2026-07-06,56
CUST003122,DVC-799c0c70b2,ANDROID,Y,2024-05-03,2026-08-31,0
CUST003122,DVC-e4bd7d74ac,ANDROID,N,2026-01-11,2026-08-15,16
CUST003123,DVC-d0769bef40,ANDROID,Y,2024-11-21,2026-08-26,5
CUST003124,DVC-e9b2b48ed0,IOS,Y,2024-06-27,2026-08-25,6
CUST003124,DVC-13cb34a7b3,IOS,N,2024-08-09,2026-08-16,15
CUST003125,DVC-09025cbec4,ANDROID,Y,2024-12-27,2026-08-28,3
CUST003125,DVC-8b8146315b,IOS,N,2025-06-14,2026-07-13,49
CUST003126,DVC-acce8166d5,IOS,Y,2025-04-11,2026-08-25,6
CUST003126,DVC-e86dee4d71,ANDROID,N,2024-11-07,2026-02-11,201
CUST003127,DVC-2a8ebccc6f,IOS,Y,2024-08-17,2026-08-29,2
CUST003128,DVC-8ccf8d891a,WEB,Y,2024-09-10,2026-08-29,2
CUST003129,DVC-9ad13aa749,ANDROID,Y,2026-07-08,2026-08-27,4
CUST003129,DVC-04b1e6b7ad,IOS,N,2026-02-08,2026-08-18,13
CUST003130,DVC-add12c1e50,IOS,Y,2025-11-16,2026-08-31,0
CUST003130,DVC-c9ee2589fd,ANDROID,N,2026-01-30,2026-08-28,3
CUST003131,DVC-223a34fda5,IOS,Y,2026-06-06,2026-08-25,6
CUST003131,DVC-cacca7b96f,ANDROID,N,2026-06-06,2026-07-10,52
CUST003132,DVC-f76517fac7,IOS,Y,2026-04-18,2026-08-25,6
CUST003132,DVC-3f333ec9c2,WEB,N,2024-03-15,2026-07-06,56
CUST003133,DVC-9ed2f5f189,ANDROID,Y,2024-10-02,2026-08-25,6
CUST003134,DVC-6d3fbb9a34,ANDROID,Y,2026-03-20,2026-08-26,5
